winner_faction;loser_faction;winner;loser;wins;losses;title;file
Undead;Northerners;Kral;Neuromancer;ladder;download-replay.php?reported_on=2013-11-13+17%3A26%3A21.xml
Drakes;Loyalists;Kral;Neuromancer;LADDER;download-replay.php?reported_on=2013-11-14+17%3A42%3A42.xml
Northerners;Undead;Kral;gamelle;LADDER;download-replay.php?reported_on=2013-11-15+16%3A37%3A57.xml
Loyalists;Undead;ShadowVeil;Gautepaute;ladder;download-replay.php?reported_on=2013-11-20+20%3A58%3A22.xml
Knalgan Alliance;Drakes;Danniel_BR;ShadowVeil;Ladder for Shadow;download-replay.php?reported_on=2013-11-21+23%3A10%3A30.xml
Drakes;Loyalists;Xplorer;abhijit;wesnoth.gamingladder.info Ladder vs abhijit;download-replay.php?reported_on=2013-11-25+12%3A05%3A14.xml
Undead;Northerners;GaretJax;Neuromancer;ladder match, must be registered;download-replay.php?reported_on=2013-11-25+22%3A09%3A32.xml
Rebels;Loyalists;ShadowVeil;GaretJax;(L);download-replay.php?reported_on=2013-11-26+01%3A34%3A13.xml
Rebels;Undead;Gautepaute;Kira1;ladder;download-replay.php?reported_on=2013-11-26+17%3A15%3A12.xml
Rebels;Drakes;ShadowVeil;Kira1;ladder for SV;download-replay.php?reported_on=2013-11-26+22%3A31%3A05.xml
Drakes;Undead;GaretJax;amikrop1;ladder;download-replay.php?reported_on=2013-11-26+23%3A20%3A52.xml
Rebels;Undead;GaretJax;amikrop1;ladder;download-replay.php?reported_on=2013-11-27+03%3A55%3A38.xml
Undead;Knalgan Alliance;ShadowVeil;Gautepaute;ladder for Gautepaute;download-replay.php?reported_on=2013-11-28+01%3A08%3A06.xml
Northerners;Knalgan Alliance;elido;GaretJax;LADDER;download-replay.php?reported_on=2013-11-28+02%3A52%3A10.xml
Rebels;Undead;GaretJax;amikrop1;Ladder for GaretJax - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-11-28+21%3A50%3A31.xml
Drakes;Knalgan Alliance;amikrop1;GaretJax;Ladder for GaretJax - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-11-29+04%3A36%3A54.xml
Undead;Drakes;ShadowVeil;GaretJax;ladder for ShadowVeil;download-replay.php?reported_on=2013-11-29+06%3A17%3A09.xml
Undead;Loyalists;ShadowVeil;GaretJax;ladder;download-replay.php?reported_on=2013-11-29+07%3A44%3A33.xml
Drakes;Rebels;GaretJax;cp9;ladder;download-replay.php?reported_on=2013-11-29+09%3A17%3A58.xml
Loyalists;Knalgan Alliance;cp9;GaretJax;ladder;download-replay.php?reported_on=2013-11-29+09%3A22%3A35.xml
Rebels;Knalgan Alliance;gamelle;Haldiel;Ladder;download-replay.php?reported_on=2013-11-29+16%3A08%3A52.xml
Knalgan Alliance;Knalgan Alliance;GaretJax;Fanjo;ladder;download-replay.php?reported_on=2013-11-29+19%3A27%3A30.xml
Knalgan Alliance;Undead;GaretJax;Gautepaute;LADDER;download-replay.php?reported_on=2013-11-29+20%3A04%3A59.xml
Loyalists;Drakes;Gautepaute;GaretJax;ladder;download-replay.php?reported_on=2013-11-29+21%3A00%3A38.xml
Drakes;Northerners;Gautepaute;GaretJax;ladder;download-replay.php?reported_on=2013-11-29+21%3A20%3A45.xml
Undead;Drakes;GaretJax;Gautepaute;laddr;download-replay.php?reported_on=2013-11-29+22%3A14%3A52.xml
Drakes;Rebels;gamelle;Fanjo;ladder game;download-replay.php?reported_on=2013-11-30+15%3A48%3A39.xml
Drakes;Rebels;Druid;GaretJax;ladder for Druid;download-replay.php?reported_on=2013-11-30+20%3A10%3A31.xml
Northerners;Northerners;Druid;GaretJax;ladder for Druid;download-replay.php?reported_on=2013-11-30+21%3A30%3A28.xml
Loyalists;Rebels;The_Black_Sword;Undertaker;Ladder: The_Black_Sword vs Undertaker;download-replay.php?reported_on=2013-11-30+23%3A20%3A38.xml
Northerners;Loyalists;ShadowVeil;Danniel_BR;Ladder for Shadow;download-replay.php?reported_on=2013-12-01+02%3A03%3A18.xml
Drakes;Knalgan Alliance;GaretJax;elido;ladder for elido;download-replay.php?reported_on=2013-12-01+03%3A13%3A55.xml
Undead;Northerners;elido;GaretJax;ladder for elido;download-replay.php?reported_on=2013-12-01+04%3A26%3A21.xml
Northerners;Knalgan Alliance;Gautepaute;ShadowVeil;ladder;download-replay.php?reported_on=2013-12-01+09%3A03%3A25.xml
Northerners;Drakes;Gautepaute;ShadowVeil;ladder for Gaute;download-replay.php?reported_on=2013-12-01+11%3A15%3A02.xml
Northerners;Drakes;gamelle;GaretJax;LADDER, must be registered at wesnoth.gamingladder.info;download-replay.php?reported_on=2013-12-01+17%3A47%3A56.xml
Northerners;Knalgan Alliance;GaretJax;gamelle;ladder for gamelle;download-replay.php?reported_on=2013-12-01+19%3A33%3A11.xml
Knalgan Alliance;Drakes;nagafono;GaretJax;ladder;download-replay.php?reported_on=2013-12-01+21%3A08%3A18.xml
Rebels;Undead;GaretJax;nagafono;ladder for GaretJax;download-replay.php?reported_on=2013-12-01+23%3A03%3A13.xml
Loyalists;Rebels;GaretJax;Kira1;ladder;download-replay.php?reported_on=2013-12-03+18%3A44%3A25.xml
Rebels;Knalgan Alliance;Bonobo;Kira1;ladder game (be registred);download-replay.php?reported_on=2013-12-04+00%3A10%3A46.xml
Loyalists;Loyalists;Oook;Bonobo;Oook v Bonobo (ladder);download-replay.php?reported_on=2013-12-04+12%3A34%3A32.xml
Knalgan Alliance;Undead;elido;Fanjo;ladder game;download-replay.php?reported_on=2013-12-04+14%3A14%3A33.xml
Northerners;Undead;gamelle;khiM;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-12-04+15%3A14%3A08.xml
Undead;Rebels;abhijit;gamelle;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-12-04+16%3A00%3A56.xml
Rebels;Knalgan Alliance;Bonobo;GaretJax1;LADDER - Bonobo smells like cat poo;download-replay.php?reported_on=2013-12-05+06%3A11%3A37.xml
Loyalists;Rebels;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-12-05+06%3A50%3A19.xml
Loyalists;Drakes;gamelle;nunswithguns;ladder only;download-replay.php?reported_on=2013-12-05+15%3A26%3A10.xml
Knalgan Alliance;Undead;GaretJax;gamelle;ladder;download-replay.php?reported_on=2013-12-05+19%3A00%3A36.xml
Loyalists;Northerners;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-12-05+23%3A12%3A41.xml
Loyalists;Undead;Bonobo;GaretJax;ladder - rng keeps it up vs bonobo;download-replay.php?reported_on=2013-12-05+23%3A15%3A06.xml
Rebels;Knalgan Alliance;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-12-05+23%3A18%3A57.xml
Drakes;Northerners;gamelle;Undertaker;Ladder for UT;download-replay.php?reported_on=2013-12-06+16%3A18%3A57.xml
Undead;Knalgan Alliance;elido;GaretJax;ladder;download-replay.php?reported_on=2013-12-07+08%3A34%3A16.xml
Loyalists;Rebels;Bonobo;Fanjo;ladder game;download-replay.php?reported_on=2013-12-08+06%3A54%3A54.xml
Drakes;Undead;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-12-08+06%3A55%3A13.xml
Knalgan Alliance;Undead;GaretJax;Bonobo;ladder;download-replay.php?reported_on=2013-12-08+07%3A26%3A20.xml
Loyalists;Knalgan Alliance;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-12-08+08%3A14%3A13.xml
Loyalists;Undead;gamelle;Haldiel;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-12-08+18%3A30%3A19.xml
Northerners;Undead;amikrop1;nunswithguns;Ladder for nunswithguns - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-09+04%3A31%3A50.xml
Northerners;Loyalists;abhijit;Mrzinzin;Ladder;download-replay.php?reported_on=2013-12-09+17%3A20%3A35.xml
Drakes;Rebels;gamelle;GaretJax;ladder;download-replay.php?reported_on=2013-12-09+21%3A40%3A06.xml
Undead;Drakes;gamelle;GaretJax;ladder;download-replay.php?reported_on=2013-12-10+01%3A03%3A37.xml
Rebels;Drakes;Bonobo;GaretJax;ladder for Bonobo;download-replay.php?reported_on=2013-12-10+05%3A06%3A05.xml
Northerners;Drakes;Bonobo;GaretJax;ladder;download-replay.php?reported_on=2013-12-10+05%3A19%3A19.xml
Knalgan Alliance;Northerners;gamelle;amikrop1;Ladder game (need to be registred at http://wesnoth.gamingladder.info);download-replay.php?reported_on=2013-12-10+17%3A35%3A38.xml
Loyalists;Knalgan Alliance;amikrop1;Bonobo;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-11+01%3A45%3A38.xml
Knalgan Alliance;Loyalists;Bonobo;Fanjo;ladder game;download-replay.php?reported_on=2013-12-11+08%3A45%3A14.xml
Rebels;Undead;amikrop1;cp9;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-12+04%3A20%3A50.xml
Rebels;Undead;amikrop1;cp9;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-12+05%3A14%3A23.xml
Undead;Rebels;amikrop1;elido;Ladder - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-13+06%3A08%3A12.xml
Knalgan Alliance;Undead;GaretJax;Reqinek;ladder for Reqinek;download-replay.php?reported_on=2013-12-13+21%3A00%3A53.xml
Knalgan Alliance;Undead;GaretJax;nunswithguns;ladder for nunswithguns;download-replay.php?reported_on=2013-12-14+06%3A03%3A22.xml
Northerners;Rebels;gamelle;Undertaker;ladder game for gamelle;download-replay.php?reported_on=2013-12-14+16%3A12%3A28.xml
Undead;Loyalists;Bonobo;gamelle;Ladder for Bonobo;download-replay.php?reported_on=2013-12-16+00%3A07%3A41.xml
Rebels;Northerners;whatchair;amikrop1;Ladder for whatchair - http://wesnoth.gamingladder.info/;download-replay.php?reported_on=2013-12-16+03%3A18%3A46.xml
Knalgan Alliance;Undead;whatchair;GaretJax;ladder;download-replay.php?reported_on=2013-12-16+04%3A49%3A37.xml
Northerners;Loyalists;whatchair;GaretJax;ladder for whatchair;download-replay.php?reported_on=2013-12-16+05%3A23%3A34.xml
Northerners;Undead;GaretJax;Undertaker;ladder for garet;download-replay.php?reported_on=2013-12-16+17%3A15%3A58.xml
Knalgan Alliance;Loyalists;Gautepaute;Fanjo;ladder game;download-replay.php?reported_on=2013-12-16+18%3A51%3A20.xml
Drakes;Knalgan Alliance;elido;GaretJax;ladder;download-replay.php?reported_on=2013-12-17+14%3A18%3A11.xml
Rebels;Northerners;gamelle;krack;Ladder for krack;download-replay.php?reported_on=2013-12-17+23%3A16%3A18.xml
Undead;Northerners;whatchair;Haldiel;ladder;download-replay.php?reported_on=2013-12-18+02%3A47%3A08.xml
Drakes;Rebels;Bonobo;amikrop1;ladder Bonobo vs amikrop1;download-replay.php?reported_on=2013-12-18+08%3A05%3A32.xml
Loyalists;Rebels;Bonobo;whatchair;ladder game;download-replay.php?reported_on=2013-12-18+09%3A19%3A07.xml
Drakes;Knalgan Alliance;gamelle;Kira1;ladder game;download-replay.php?reported_on=2013-12-19+02%3A21%3A49.xml
Knalgan Alliance;Undead;GaretJax;krack;ladder;download-replay.php?reported_on=2013-12-19+16%3A45%3A01.xml
Knalgan Alliance;Undead;GaretJax;krack;ladder;download-replay.php?reported_on=2013-12-19+18%3A52%3A17.xml
Rebels;Northerners;GaretJax;krack;ladder;download-replay.php?reported_on=2013-12-19+21%3A50%3A17.xml
Loyalists;Knalgan Alliance;abhijit;Undertaker;Ladder Undertaker vs abhijit;download-replay.php?reported_on=2013-12-19+22%3A53%3A46.xml
Knalgan Alliance;Drakes;whatchair;gamelle;Ladder for whatchair;download-replay.php?reported_on=2013-12-20+01%3A16%3A36.xml
Rebels;Loyalists;whatchair;Bonobo;ladder game;download-replay.php?reported_on=2013-12-20+05%3A02%3A35.xml
Northerners;Knalgan Alliance;Fanjo;Bonobo;ladder game;download-replay.php?reported_on=2013-12-20+05%3A44%3A02.xml
Undead;Drakes;Fanjo;Bonobo;ladder game;download-replay.php?reported_on=2013-12-20+06%3A15%3A23.xml
Rebels;Undead;GaretJax;whatchair;ladder;download-replay.php?reported_on=2013-12-20+06%3A24%3A44.xml
Undead;Drakes;elido;Fanjo;ladder game;download-replay.php?reported_on=2013-12-20+07%3A08%3A03.xml
Northerners;Knalgan Alliance;GaretJax;whatchair;ladder for whatchair;download-replay.php?reported_on=2013-12-20+08%3A06%3A25.xml
Loyalists;Knalgan Alliance;GaretJax;whatchair;ladder;download-replay.php?reported_on=2013-12-21+06%3A28%3A43.xml
Undead;Drakes;GaretJax;whatchair;ladder;download-replay.php?reported_on=2013-12-21+07%3A05%3A02.xml
Drakes;Knalgan Alliance;GaretJax;whatchair;ladder;download-replay.php?reported_on=2013-12-21+07%3A27%3A45.xml
Rebels;Knalgan Alliance;whatchair;GaretJax;ladder for whatchair;download-replay.php?reported_on=2013-12-21+07%3A50%3A48.xml
Rebels;Knalgan Alliance;whatchair;GaretJax;ladder for whatchair;download-replay.php?reported_on=2013-12-21+08%3A11%3A52.xml
Drakes;Loyalists;Xplorer;amikrop1;Ladder game Amikrop1 vs Xplorer;download-replay.php?reported_on=2013-12-21+18%3A56%3A25.xml
Rebels;Undead;Xplorer;Dreadnough;Ladder game;download-replay.php?reported_on=2013-12-22+16%3A01%3A44.xml
Loyalists;Drakes;elido;Kira1;ladder for elido;download-replay.php?reported_on=2013-12-23+06%3A37%3A32.xml
Loyalists;Knalgan Alliance;Deejanos;ShadowVeil;ladder;download-replay.php?reported_on=2013-12-24+18%3A58%3A20.xml
Knalgan Alliance;Undead;Xplorer;nunswithguns;LaDDER;download-replay.php?reported_on=2013-12-25+13%3A15%3A29.xml
Northerners;Knalgan Alliance;GaretJax;elido;ladder for elido;download-replay.php?reported_on=2013-12-27+17%3A47%3A59.xml
Drakes;Undead;elido;Kira1;ladder for elido;download-replay.php?reported_on=2013-12-28+06%3A45%3A43.xml
Knalgan Alliance;Drakes;Gautepaute;Xplorer;Ladder game - Xplorer;download-replay.php?reported_on=2013-12-28+15%3A16%3A56.xml
Drakes;Loyalists;SmartSword;Gautepaute;ladder;download-replay.php?reported_on=2013-12-28+19%3A26%3A31.xml
Drakes;Knalgan Alliance;SmartSword;Xplorer;ladder;download-replay.php?reported_on=2013-12-29+14%3A57%3A32.xml
Loyalists;Drakes;elido;nagafono;ladder;download-replay.php?reported_on=2013-12-29+18%3A47%3A38.xml
Loyalists;Rebels;SmartSword;Bast;ladder;download-replay.php?reported_on=2013-12-30+15%3A41%3A55.xml
Northerners;Knalgan Alliance;Kira1;GaretJax;ladder for Kira;download-replay.php?reported_on=2013-12-30+20%3A06%3A00.xml
Knalgan Alliance;Rebels;DrakeKing;ShadowVeil_;DrakeKings game (ladder);download-replay.php?reported_on=2013-12-31+06%3A45%3A12.xml
Knalgan Alliance;Loyalists;Gautepaute;Haldiel;Ladder;download-replay.php?reported_on=2013-12-31+17%3A38%3A03.xml
